"filename","starttime","forecasttime","ftype"
"30Aug2000_23.mmo",30/8/2000 13:00:00,30/8/2000 13:00:00,"normal"
"30Aug2001_09.mmo",30/8/2001 02:00:00,30/8/2001 04:00:00,"normal"
"30Aug2001_21.mmo",30/8/2001 13:00:00,30/8/2001 13:00:00,"normal"
"30Dec2000_09.mmo",30/12/2000 01:00:00,30/12/2000 03:00:00,"normal"
"30Dec2000_21.mmo",30/12/2000 12:00:00,30/12/2000 12:00:00,"normal"
"30Dec2001_09.mmo",30/12/2001 01:00:00,30/12/2001 03:00:00,"normal"
"30Dec2001_21.mmo",30/12/2001 12:00:00,30/12/2001 12:00:00,"normal"
"30Jan2001_09.mmo",30/1/2001 01:00:00,30/1/2001 03:00:00,"normal"
"30Jan2001_21.mmo",30/1/2001 12:00:00,30/1/2001 12:00:00,"normal"
"30Jan2002_08.mmo",30/1/2002 01:00:00,30/1/2002 03:00:00,"normal"
"30Jan2002_20.mmo",30/1/2002 12:00:00,30/1/2002 12:00:00,"normal"
"30Jul2000_09.mmo",30/7/2000 02:00:00,30/7/2000 04:00:00,"normal"
"30Jul2000_23.mmo",30/7/2000 13:00:00,30/7/2000 13:00:00,"normal"
"30Jul2001_09.mmo",30/7/2001 02:00:00,30/7/2001 04:00:00,"normal"
"30Jul2001_21.mmo",30/7/2001 13:00:00,30/7/2001 13:00:00,"normal"
"30Jun2000.mmo",29/6/2000 13:00:00,29/6/2000 13:00:00,"normal"
"30Jun2001_09.mmo",30/6/2001 02:00:00,30/6/2001 04:00:00,"normal"
"30Jun2001_21.mmo",30/6/2001 13:00:00,30/6/2001 13:00:00,"normal"
"30Mar2001_09.mmo",30/3/2001 02:00:00,30/3/2001 04:00:00,"normal"
"30Mar2001_22.mmo",30/3/2001 13:00:00,30/3/2001 13:00:00,"normal"
"30Mar2002_09.mmo",30/3/2002 01:00:00,30/3/2002 03:00:00,"normal"
"30Mar2002_20.mmo",30/3/2002 12:00:00,30/3/2002 12:00:00,"normal"
"30May2001_09.mmo",30/5/2001 02:00:00,30/5/2001 04:00:00,"normal"
"30May2001_21.mmo",30/5/2001 13:00:00,30/5/2001 13:00:00,"normal"
"30Nov2000_09.mmo",30/11/2000 01:00:00,30/11/2000 03:00:00,"normal"
"30Nov2000_21.mmo",30/11/2000 12:00:00,30/11/2000 12:00:00,"normal"
"30Nov2001_08.mmo",30/11/2001 01:00:00,30/11/2001 03:00:00,"normal"
"30Nov2001_21.mmo",30/11/2001 12:00:00,30/11/2001 12:00:00,"normal"
"30Oct2000_09.mmo",30/10/2000 01:00:00,30/10/2000 03:00:00,"normal"
"30Oct2000_21.mmo",30/10/2000 12:00:00,30/10/2000 12:00:00,"normal"
"30Oct2001_09.mmo",30/10/2001 01:00:00,30/10/2001 03:00:00,"normal"
"30Oct2001_21.mmo",30/10/2001 12:00:00,30/10/2001 12:00:00,"normal"
"30Sep2000_00.mmo",29/9/2000 13:00:00,29/9/2000 13:00:00,"normal"
"30Sep2000_09.mmo",30/9/2000 02:00:00,30/9/2000 04:00:00,"normal"
"30Sep2001_09.mmo",30/9/2001 02:00:00,30/9/2001 04:00:00,"normal"
"30Sep2001_21.mmo",30/9/2001 13:00:00,30/9/2001 13:00:00,"normal"
"31Aug2000_09.mmo",31/8/2000 02:00:00,31/8/2000 04:00:00,"normal"
"31Aug2000_22.mmo",31/8/2000 13:00:00,31/8/2000 13:00:00,"normal"
"31Aug2001_09.mmo",31/8/2001 02:00:00,31/8/2001 04:00:00,"normal"
"31Aug2001_21.mmo",31/8/2001 13:00:00,31/8/2001 13:00:00,"normal"
"31Dec2000_09.mmo",31/12/2000 01:00:00,31/12/2000 03:00:00,"normal"
"31Dec2000_22.mmo",31/12/2000 12:00:00,31/12/2000 12:00:00,"normal"
"31Dec2001_09.mmo",31/12/2001 01:00:00,31/12/2001 03:00:00,"normal"
"31Dec2001_21.mmo",31/12/2001 12:00:00,31/12/2001 12:00:00,"normal"
"31Jan2001_10.mmo",31/1/2001 01:00:00,31/1/2001 03:00:00,"normal"
"31Jan2001_22.mmo",31/1/2001 12:00:00,31/1/2001 12:00:00,"normal"
"31Jan2002_09.mmo",31/1/2002 01:00:00,31/1/2002 03:00:00,"normal"
"31Jan2002_20.mmo",31/1/2002 12:00:00,31/1/2002 12:00:00,"normal"
"31Jul2000_09.mmo",31/7/2000 02:00:00,31/7/2000 04:00:00,"normal"
"31Jul2001_09.mmo",31/7/2001 02:00:00,31/7/2001 04:00:00,"normal"
"31Jul2001_21.mmo",31/7/2001 13:00:00,31/7/2001 13:00:00,"normal"
"31Mar2001_09.mmo",31/3/2001 13:00:00,31/3/2001 13:00:00,"normal"
"31Mar2001_22.mmo",31/3/2001 13:00:00,31/3/2001 13:00:00,"duplicate"
"31Mar2002_09.mmo",31/3/2002 02:00:00,31/3/2002 04:00:00,"normal"
"31Mar2002_21.mmo",31/3/2002 13:00:00,31/3/2002 13:00:00,"normal"
"31May2001_21.mmo",31/5/2001 13:00:00,31/5/2001 13:00:00,"normal"
"31Oct2000_21.mmo",31/10/2000 12:00:00,31/10/2000 12:00:00,"normal"
"31Oct2001_08.mmo",31/10/2001 01:00:00,31/10/2001 03:00:00,"normal"
"31Oct2001_21.mmo",31/10/2001 12:00:00,31/10/2001 12:00:00,"normal"
"3Apr2001_08.mmo",3/4/2001 02:00:00,3/4/2001 04:00:00,"normal"
"3Apr2001_21.mmo",3/4/2001 13:00:00,3/4/2001 13:00:00,"normal"
"3Apr2002_09.mmo",3/4/2002 02:00:00,3/4/2002 04:00:00,"normal"
"3Apr2002_22.mmo",3/4/2002 13:00:00,3/4/2002 13:00:00,"normal"
"3Aug2000_09.mmo",3/8/2000 02:00:00,3/8/2000 04:00:00,"normal"
"3Aug2000_23.mmo",3/8/2000 13:00:00,3/8/2000 13:00:00,"normal"
"3Aug2001_09.mmo",3/8/2001 02:00:00,3/8/2001 04:00:00,"normal"
"3Aug2001_22.mmo",3/8/2001 13:00:00,3/8/2001 13:00:00,"normal"
"3Dec2000_09.mmo",3/12/2000 01:00:00,3/12/2000 03:00:00,"normal"
"3Dec2000_21.mmo",3/12/2000 12:00:00,3/12/2000 12:00:00,"normal"
"3Dec2001_09.mmo",3/12/2001 01:00:00,3/12/2001 03:00:00,"normal"
"3Dec2001_20.mmo",3/12/2001 12:00:00,3/12/2001 12:00:00,"normal"
"3Feb2001_09.mmo",3/2/2001 01:00:00,3/2/2001 03:00:00,"normal"
"3Feb2001_21.mmo",3/2/2001 12:00:00,3/2/2001 12:00:00,"normal"
"3Feb2002_08.mmo",3/2/2002 01:00:00,3/2/2002 03:00:00,"normal"
"3Feb2002_21.mmo",3/2/2002 12:00:00,3/2/2002 12:00:00,"normal"
"3Jan2001_10.mmo",3/1/2001 01:00:00,3/1/2001 03:00:00,"normal"
"3Jan2001_21.mmo",3/1/2001 12:00:00,3/1/2001 12:00:00,"normal"
"3Jan2002_09.mmo",3/1/2002 01:00:00,3/1/2002 03:00:00,"normal"
"3Jan2002_20.mmo",3/1/2002 12:00:00,3/1/2002 12:00:00,"normal"
"3Jul2000.mmo",3/7/2000 13:00:00,3/7/2000 13:00:00,"normal"
"3Jul2001_09.mmo",3/7/2001 02:00:00,3/7/2001 04:00:00,"normal"
"3Jul2001_21.mmo",3/7/2001 13:00:00,3/7/2001 13:00:00,"normal"
"3Jun2001_09.mmo",3/6/2001 02:00:00,3/6/2001 04:00:00,"normal"
"3Jun2001_21.mmo",3/6/2001 13:00:00,3/6/2001 13:00:00,"normal"
"3Mar2001_22.mmo",3/3/2001 12:00:00,3/3/2001 12:00:00,"normal"
"3Mar2002_08.mmo",3/3/2002 01:00:00,3/3/2002 03:00:00,"normal"
"3Mar2002_21.mmo",3/3/2002 12:00:00,3/3/2002 12:00:00,"normal"
"3May2001_09.mmo",3/5/2001 02:00:00,3/5/2001 04:00:00,"normal"
"3May2001_21.mmo",3/5/2001 13:00:00,3/5/2001 13:00:00,"normal"
"3May2002_21.mmo",3/5/2002 13:00:00,3/5/2002 13:00:00,"normal"
"3Nov2000_08.mmo",3/11/2000 01:00:00,3/11/2000 03:00:00,"normal"
"3Nov2000_20.mmo",3/11/2000 12:00:00,3/11/2000 12:00:00,"normal"
"3Nov2001_09.mmo",3/11/2001 01:00:00,3/11/2001 03:00:00,"normal"
"3Nov2001_21.mmo",3/11/2001 12:00:00,3/11/2001 12:00:00,"normal"
"3Oct2000_09.mmo",3/10/2000 02:00:00,3/10/2000 04:00:00,"normal"
"3Oct2001_09.mmo",3/10/2001 02:00:00,3/10/2001 04:00:00,"normal"
"3Oct2001_21.mmo",3/10/2001 13:00:00,3/10/2001 13:00:00,"normal"
"3Sep2000_00.mmo",2/9/2000 13:00:00,2/9/2000 13:00:00,"normal"
"3Sep2000_10.mmo",3/9/2000 02:00:00,3/9/2000 04:00:00,"normal"
"3Sep2000_23.mmo",3/9/2000 13:00:00,3/9/2000 13:00:00,"normal"
"3Sep2001_09.mmo",3/9/2001 02:00:00,3/9/2001 04:00:00,"normal"
"3Sep2001_21.mmo",3/9/2001 13:00:00,3/9/2001 13:00:00,"normal"
"4Apr2001_13.mmo",4/4/2001 02:00:00,4/4/2001 04:00:00,"normal"
"4Apr2001_21.mmo",4/4/2001 13:00:00,4/4/2001 13:00:00,"normal"
"4Apr2002_09.mmo",4/4/2002 02:00:00,4/4/2002 04:00:00,"normal"
"4Apr2002_21.mmo",4/4/2002 13:00:00,4/4/2002 13:00:00,"normal"
"4Aug2000_09.mmo",4/8/2000 02:00:00,4/8/2000 04:00:00,"normal"
"4Aug2000_23.mmo",4/8/2000 13:00:00,4/8/2000 13:00:00,"normal"
"4Aug2001_10.mmo",4/8/2001 02:00:00,4/8/2001 04:00:00,"normal"
"4Aug2001_21.mmo",4/8/2001 13:00:00,4/8/2001 13:00:00,"normal"
"4Dec2000_09.mmo",4/12/2000 01:00:00,4/12/2000 03:00:00,"normal"
"4Dec2000_21.mmo",4/12/2000 12:00:00,4/12/2000 12:00:00,"normal"
"4Dec2001_09.mmo",4/12/2001 01:00:00,4/12/2001 03:00:00,"normal"
"4Dec2001_22.mmo",4/12/2001 12:00:00,4/12/2001 12:00:00,"normal"
"4Feb2001_10.mmo",4/2/2001 01:00:00,4/2/2001 03:00:00,"normal"
"4Feb2001_21.mmo",4/2/2001 12:00:00,4/2/2001 12:00:00,"normal"
"4Feb2002_08.mmo",4/2/2002 01:00:00,4/2/2002 03:00:00,"normal"
"4Feb2002_21.mmo",4/2/2002 12:00:00,4/2/2002 12:00:00,"normal"
"4Jan2001_09.mmo",4/1/2001 01:00:00,4/1/2001 03:00:00,"normal"
"4Jan2001_22.mmo",4/1/2001 12:00:00,4/1/2001 12:00:00,"normal"
"4Jan2002_09.mmo",4/1/2002 01:00:00,4/1/2002 03:00:00,"normal"
"4Jan2002_20.mmo",4/1/2002 12:00:00,4/1/2002 12:00:00,"normal"
"4Jul2000.mmo",4/7/2000 13:00:00,4/7/2000 13:00:00,"normal"
"4Jul2001_10.mmo",4/7/2001 02:00:00,4/7/2001 04:00:00,"normal"
"4Jul2001_21.mmo",4/7/2001 13:00:00,4/7/2001 13:00:00,"normal"
"4Jun2001_09.mmo",4/6/2001 02:00:00,4/6/2001 04:00:00,"normal"
"4Jun2001_21.mmo",4/6/2001 13:00:00,4/6/2001 13:00:00,"normal"
"4Mar2001_09.mmo",4/3/2001 01:00:00,4/3/2001 03:00:00,"normal"
"4Mar2001_21.mmo",4/3/2001 12:00:00,4/3/2001 12:00:00,"normal"
"4Mar2002_08.mmo",4/3/2002 01:00:00,4/3/2002 03:00:00,"normal"
"4Mar2002_20.mmo",4/3/2002 12:00:00,4/3/2002 12:00:00,"normal"
"4May2001_09.mmo",4/5/2001 02:00:00,4/5/2001 04:00:00,"normal"
"4May2001_22.mmo",4/5/2001 13:00:00,4/5/2001 13:00:00,"normal"
"4May2002_09.mmo",4/5/2002 02:00:00,4/5/2002 04:00:00,"normal"
"4May2002_21.mmo",4/5/2002 13:00:00,4/5/2002 13:00:00,"normal"
"4Nov2000_08.mmo",4/11/2000 01:00:00,4/11/2000 03:00:00,"normal"
"4Nov2000_20.mmo",4/11/2000 12:00:00,4/11/2000 12:00:00,"normal"
"4Nov2001_08.mmo",4/11/2001 01:00:00,4/11/2001 03:00:00,"normal"
"4Nov2001_21.mmo",4/11/2001 12:00:00,4/11/2001 12:00:00,"normal"
"4Oct2000_00.mmo",3/10/2000 13:00:00,3/10/2000 13:00:00,"normal"
"4Oct2000_09.mmo",4/10/2000 02:00:00,4/10/2000 04:00:00,"normal"
"4Oct2001_09.mmo",4/10/2001 02:00:00,4/10/2001 04:00:00,"normal"
"4Oct2001_21.mmo",4/10/2001 13:00:00,4/10/2001 13:00:00,"normal"
"4Sep2000_09.mmo",4/9/2000 02:00:00,4/9/2000 04:00:00,"normal"
"4Sep2000_23.mmo",4/9/2000 13:00:00,4/9/2000 13:00:00,"normal"
"4Sep2001_09.mmo",4/9/2001 02:00:00,4/9/2001 04:00:00,"normal"
"4Sep2001_21.mmo",4/9/2001 13:00:00,4/9/2001 13:00:00,"normal"
"5Apr2001_09.mmo",5/4/2001 02:00:00,5/4/2001 04:00:00,"normal"
"5Apr2001_22.mmo",5/4/2001 13:00:00,5/4/2001 13:00:00,"normal"
"5Apr2002_09.mmo",5/4/2002 02:00:00,5/4/2002 04:00:00,"normal"
"5Apr2002_21.mmo",5/4/2002 13:00:00,5/4/2002 13:00:00,"normal"
"5Aug2000_09.mmo",5/8/2000 02:00:00,5/8/2000 04:00:00,"normal"
"5Aug2000_23.mmo",5/8/2000 13:00:00,5/8/2000 13:00:00,"normal"
"5Aug2001_09.mmo",5/8/2001 02:00:00,5/8/2001 04:00:00,"normal"
"5Dec2000_09.mmo",5/12/2000 01:00:00,5/12/2000 03:00:00,"normal"
"5Dec2001_09.mmo",5/12/2001 01:00:00,5/12/2001 03:00:00,"normal"
"5Dec2001_21.mmo",5/12/2001 12:00:00,5/12/2001 12:00:00,"normal"
"5Feb2001_10.mmo",5/2/2001 01:00:00,5/2/2001 03:00:00,"normal"
"5Feb2001_21.mmo",5/2/2001 12:00:00,5/2/2001 12:00:00,"normal"
"5Feb2002_08.mmo",5/2/2002 01:00:00,5/2/2002 03:00:00,"normal"
"5Feb2002_20.mmo",5/2/2002 12:00:00,5/2/2002 12:00:00,"normal"
"5Jan2001_10.mmo",5/1/2001 01:00:00,5/1/2001 03:00:00,"normal"
"5Jan2001_21.mmo",5/1/2001 12:00:00,5/1/2001 12:00:00,"normal"
"5Jan2002_08.mmo",5/1/2002 01:00:00,5/1/2002 03:00:00,"normal"
"5Jan2002_22.mmo",5/1/2002 12:00:00,5/1/2002 12:00:00,"normal"
"5Jul2000.mmo",5/7/2000 13:00:00,5/7/2000 13:00:00,"normal"
"5Jul2001_09.mmo",5/7/2001 02:00:00,5/7/2001 04:00:00,"normal"
"5Jul2001_21.mmo",5/7/2001 13:00:00,5/7/2001 13:00:00,"normal"
"5Jun2000.mmo",5/6/2000 13:00:00,5/6/2000 13:00:00,"normal"
"5Jun2001_21.mmo",5/6/2001 13:00:00,5/6/2001 13:00:00,"normal"
"5Mar2001_09.mmo",5/3/2001 01:00:00,5/3/2001 03:00:00,"normal"
"5Mar2001_22.mmo",5/3/2001 12:00:00,5/3/2001 12:00:00,"normal"
"5Mar2002_08.mmo",5/3/2002 01:00:00,5/3/2002 03:00:00,"normal"
"5Mar2002_20.mmo",5/3/2002 12:00:00,5/3/2002 12:00:00,"normal"
"5May2001_09.mmo",5/5/2001 02:00:00,5/5/2001 04:00:00,"normal"
"5May2001_21.mmo",5/5/2001 13:00:00,5/5/2001 13:00:00,"normal"
"5May2002_10.mmo",5/5/2002 02:00:00,5/5/2002 04:00:00,"normal"
"5May2002_21.mmo",5/5/2002 13:00:00,5/5/2002 13:00:00,"normal"
"5Nov2000_09.mmo",5/11/2000 01:00:00,5/11/2000 03:00:00,"normal"
"5Nov2000_21.mmo",5/11/2000 12:00:00,5/11/2000 12:00:00,"normal"
"5Nov2001_09.mmo",5/11/2001 01:00:00,5/11/2001 03:00:00,"normal"
"5Nov2001_21.mmo",5/11/2001 12:00:00,5/11/2001 12:00:00,"normal"
"5Oct2000_00.mmo",4/10/2000 13:00:00,4/10/2000 13:00:00,"normal"
"5Oct2000_09.mmo",5/10/2000 02:00:00,5/10/2000 04:00:00,"normal"
"5Oct2000_23.mmo",5/10/2000 13:00:00,5/10/2000 13:00:00,"normal"
"5Oct2001_09.mmo",5/10/2001 02:00:00,5/10/2001 04:00:00,"normal"
"5Oct2001_21.mmo",5/10/2001 13:00:00,5/10/2001 13:00:00,"normal"
"5Sep2000_10.mmo",5/9/2000 02:00:00,5/9/2000 04:00:00,"normal"
"5Sep2000_23.mmo",5/9/2000 13:00:00,5/9/2000 13:00:00,"normal"
"5Sep2001_09.mmo",5/9/2001 02:00:00,5/9/2001 04:00:00,"normal"
"5Sep2001_21.mmo",5/9/2001 13:00:00,5/9/2001 13:00:00,"normal"
"6Apr2001_09.mmo",6/4/2001 02:00:00,6/4/2001 04:00:00,"normal"
"6Apr2001_22.mmo",6/4/2001 13:00:00,6/4/2001 13:00:00,"normal"
"6Apr2002_08.mmo",6/4/2002 02:00:00,6/4/2002 04:00:00,"normal"
"6Apr2002_21.mmo",6/4/2002 13:00:00,6/4/2002 13:00:00,"normal"
"6Aug2000_09.mmo",6/8/2000 02:00:00,6/8/2000 04:00:00,"normal"
"6Aug2000_23.mmo",6/8/2000 13:00:00,6/8/2000 13:00:00,"normal"
"6Aug2001_09.mmo",6/8/2001 02:00:00,6/8/2001 04:00:00,"normal"
"6Aug2001_21.mmo",6/8/2001 13:00:00,6/8/2001 13:00:00,"normal"
"6Dec2001_08.mmo",6/12/2001 01:00:00,6/12/2001 03:00:00,"normal"
"6Dec2001_20.mmo",6/12/2001 12:00:00,6/12/2001 12:00:00,"normal"
"6Feb2001_09.mmo",6/2/2001 01:00:00,6/2/2001 03:00:00,"normal"
"6Feb2001_21.mmo",6/2/2001 12:00:00,6/2/2001 12:00:00,"normal"
"6Feb2002_08.mmo",6/2/2002 01:00:00,6/2/2002 03:00:00,"normal"
"6Feb2002_21.mmo",6/2/2002 12:00:00,6/2/2002 12:00:00,"normal"
"6Jan2001_21.mmo",6/1/2001 12:00:00,6/1/2001 12:00:00,"normal"
"6Jan2002_08.mmo",6/1/2002 01:00:00,6/1/2002 03:00:00,"normal"
"6Jan2002_21.mmo",6/1/2002 12:00:00,6/1/2002 12:00:00,"normal"
"6Jul2000.mmo",6/7/2000 13:00:00,6/7/2000 13:00:00,"normal"
"6Jul2001_09.mmo",6/7/2001 02:00:00,6/7/2001 04:00:00,"normal"
"6Jul2001_21.mmo",6/7/2001 13:00:00,6/7/2001 13:00:00,"normal"
"6Jun2000.mmo",6/6/2000 13:00:00,6/6/2000 13:00:00,"normal"
"6Jun2001_09.mmo",6/6/2001 02:00:00,6/6/2001 04:00:00,"normal"
"6Jun2001_21.mmo",6/6/2001 13:00:00,6/6/2001 13:00:00,"normal"
"6Mar2001_10.mmo",6/3/2001 01:00:00,6/3/2001 03:00:00,"normal"
"6Mar2001_21.mmo",6/3/2001 12:00:00,6/3/2001 12:00:00,"normal"
"6Mar2002_08.mmo",6/3/2002 01:00:00,6/3/2002 03:00:00,"normal"
"6Mar2002_21.mmo",6/3/2002 12:00:00,6/3/2002 12:00:00,"normal"
"6May2001_09.mmo",6/5/2001 02:00:00,6/5/2001 04:00:00,"normal"
"6May2001_20.mmo",6/5/2001 13:00:00,6/5/2001 13:00:00,"normal"
"6May2002_21.mmo",6/5/2002 13:00:00,6/5/2002 13:00:00,"normal"
"6Nov2000_09.mmo",6/11/2000 01:00:00,6/11/2000 03:00:00,"normal"
"6Nov2000_20.mmo",6/11/2000 12:00:00,6/11/2000 12:00:00,"normal"
"6Nov2001_09.mmo",6/11/2001 01:00:00,6/11/2001 03:00:00,"normal"
"6Nov2001_21.mmo",6/11/2001 12:00:00,6/11/2001 12:00:00,"normal"
"6Oct2000_14.mmo",6/10/2000 02:00:00,6/10/2000 04:00:00,"normal"
"6Sep2000_10.mmo",6/9/2000 02:00:00,6/9/2000 04:00:00,"normal"
"6Sep2000_23.mmo",6/9/2000 13:00:00,6/9/2000 13:00:00,"normal"
"6Sep2001_09.mmo",6/9/2001 02:00:00,6/9/2001 04:00:00,"normal"
"6Sep2001_21.mmo",6/9/2001 13:00:00,6/9/2001 13:00:00,"normal"
"7Apr2001_09.mmo",7/4/2001 02:00:00,7/4/2001 04:00:00,"normal"
"7Apr2001_21.mmo",7/4/2001 13:00:00,7/4/2001 13:00:00,"normal"
"7Apr2002_09.mmo",7/4/2002 02:00:00,7/4/2002 04:00:00,"normal"
"7Apr2002_21.mmo",7/4/2002 13:00:00,7/4/2002 13:00:00,"normal"
"7Aug2000_08.mmo",7/8/2000 02:00:00,7/8/2000 04:00:00,"normal"
"7Aug2001_09.mmo",7/8/2001 02:00:00,7/8/2001 04:00:00,"normal"
"7Aug2001_21.mmo",7/8/2001 13:00:00,7/8/2001 13:00:00,"normal"
"7Dec2001_08.mmo",7/12/2001 01:00:00,7/12/2001 03:00:00,"normal"
"7Dec2001_21.mmo",7/12/2001 12:00:00,7/12/2001 12:00:00,"normal"
"7Feb2001_09.mmo",7/2/2001 01:00:00,7/2/2001 03:00:00,"normal"
"7Feb2001_21.mmo",7/2/2001 12:00:00,7/2/2001 12:00:00,"normal"
"7Feb2002_08.mmo",7/2/2002 01:00:00,7/2/2002 03:00:00,"normal"
"7Feb2002_22.mmo",7/2/2002 12:00:00,7/2/2002 12:00:00,"normal"
"7Jan2001_08.mmo",7/1/2001 01:00:00,7/1/2001 03:00:00,"normal"
"7Jan2001_21.mmo",7/1/2001 12:00:00,7/1/2001 12:00:00,"normal"
"7Jan2002_08.mmo",7/1/2002 01:00:00,7/1/2002 03:00:00,"normal"
"7Jan2002_21.mmo",7/1/2002 12:00:00,7/1/2002 12:00:00,"normal"
"7Jul2001_09.mmo",7/7/2001 02:00:00,7/7/2001 04:00:00,"normal"
"7Jul2001_21.mmo",7/7/2001 13:00:00,7/7/2001 13:00:00,"normal"
"7Jun2000.mmo",7/6/2000 13:00:00,7/6/2000 13:00:00,"normal"
"7Jun2001_10.mmo",7/6/2001 02:00:00,7/6/2001 04:00:00,"normal"
"7Jun2001_21.mmo",7/6/2001 13:00:00,7/6/2001 13:00:00,"normal"
"7Mar2001_10.mmo",7/3/2001 01:00:00,7/3/2001 03:00:00,"normal"
"7Mar2001_21.mmo",7/3/2001 12:00:00,7/3/2001 12:00:00,"normal"
"7Mar2002_08.mmo",7/3/2002 01:00:00,7/3/2002 03:00:00,"normal"
"7Mar2002_20.mmo",7/3/2002 12:00:00,7/3/2002 12:00:00,"normal"
"7May2001_10.mmo",7/5/2001 02:00:00,7/5/2001 04:00:00,"normal"
"7May2001_21.mmo",7/5/2001 13:00:00,7/5/2001 13:00:00,"normal"
"7May2002_09.mmo",7/5/2002 02:00:00,7/5/2002 04:00:00,"normal"
"7May2002_21.mmo",7/5/2002 13:00:00,7/5/2002 13:00:00,"normal"
"7Nov2000_09.mmo",7/11/2000 01:00:00,7/11/2000 03:00:00,"normal"
"7Nov2000_20.mmo",7/11/2000 12:00:00,7/11/2000 12:00:00,"normal"
"7Nov2001_09.mmo",7/11/2001 01:00:00,7/11/2001 03:00:00,"normal"
"7Nov2001_21.mmo",7/11/2001 12:00:00,7/11/2001 12:00:00,"normal"
"7Oct2000_00.mmo",6/10/2000 13:00:00,6/10/2000 13:00:00,"normal"
"7Oct2000_10.mmo",7/10/2000 02:00:00,7/10/2000 04:00:00,"normal"
"7Oct2001_21.mmo",7/10/2001 13:00:00,7/10/2001 13:00:00,"normal"
"7Sep2000_09.mmo",7/9/2000 02:00:00,7/9/2000 04:00:00,"normal"
"7Sep2000_23.mmo",7/9/2000 13:00:00,7/9/2000 13:00:00,"normal"
"7Sep2001_09.mmo",7/9/2001 02:00:00,7/9/2001 04:00:00,"normal"
"7Sep2001_22.mmo",7/9/2001 13:00:00,7/9/2001 13:00:00,"normal"
"8Apr2001_09.mmo",8/4/2001 02:00:00,8/4/2001 04:00:00,"normal"
"8Apr2001_21.mmo",8/4/2001 13:00:00,8/4/2001 13:00:00,"normal"
"8Apr2002_09.mmo",8/4/2002 02:00:00,8/4/2002 04:00:00,"normal"
"8Apr2002_21.mmo",8/4/2002 13:00:00,8/4/2002 13:00:00,"normal"
"8Aug2000_00.mmo",7/8/2000 13:00:00,7/8/2000 13:00:00,"normal"
"8Aug2000_09.mmo",8/8/2000 02:00:00,8/8/2000 04:00:00,"normal"
"8Aug2000_22.mmo",8/8/2000 13:00:00,8/8/2000 13:00:00,"normal"
"8Aug2001_09.mmo",8/8/2001 02:00:00,8/8/2001 04:00:00,"normal"
"8Aug2001_21.mmo",8/8/2001 13:00:00,8/8/2001 13:00:00,"normal"
"8Dec2001_09.mmo",8/12/2001 01:00:00,8/12/2001 03:00:00,"normal"
"8Dec2001_21.mmo",8/12/2001 12:00:00,8/12/2001 12:00:00,"normal"
"8Feb2001_09.mmo",8/2/2001 01:00:00,8/2/2001 03:00:00,"normal"
"8Feb2001_22.mmo",8/2/2001 12:00:00,8/2/2001 12:00:00,"normal"
"8Feb2002_09.mmo",8/2/2002 01:00:00,8/2/2002 03:00:00,"normal"
"8Feb2002_21.mmo",8/2/2002 12:00:00,8/2/2002 12:00:00,"normal"
"8Jan2001_09.mmo",8/1/2001 01:00:00,8/1/2001 03:00:00,"normal"
"8Jan2001_22.mmo",8/1/2001 12:00:00,8/1/2001 12:00:00,"normal"
"8Jan2002_08.mmo",8/1/2002 01:00:00,8/1/2002 03:00:00,"normal"
"8Jan2002_21.mmo",8/1/2002 01:00:00,8/1/2002 03:00:00,"duplicate"
"8Jul2000.mmo",8/7/2000 13:00:00,8/7/2000 13:00:00,"normal"
"8Jul2001_08.mmo",8/7/2001 02:00:00,8/7/2001 04:00:00,"normal"
"8Jul2001_21.mmo",8/7/2001 13:00:00,8/7/2001 13:00:00,"normal"
"8Jun2000.mmo",8/6/2000 13:00:00,8/6/2000 13:00:00,"normal"
"8Jun2001_09.mmo",8/6/2001 02:00:00,8/6/2001 04:00:00,"normal"
"8Jun2001_21.mmo",8/6/2001 13:00:00,8/6/2001 13:00:00,"normal"
"8Mar2001_10.mmo",8/3/2001 01:00:00,8/3/2001 03:00:00,"normal"
"8Mar2001_22.mmo",8/3/2001 12:00:00,8/3/2001 12:00:00,"normal"
"8Mar2002_08.mmo",8/3/2002 01:00:00,8/3/2002 03:00:00,"normal"
"8Mar2002_21.mmo",8/3/2002 12:00:00,8/3/2002 12:00:00,"normal"
"8May2001_09.mmo",8/5/2001 02:00:00,8/5/2001 04:00:00,"normal"
"8May2001_21.mmo",8/5/2001 13:00:00,8/5/2001 13:00:00,"normal"
"8May2002_09.mmo",8/5/2002 02:00:00,8/5/2002 04:00:00,"normal"
"8May2002_21.mmo",8/5/2002 13:00:00,8/5/2002 13:00:00,"normal"
"8Nov2000_09.mmo",8/11/2000 01:00:00,8/11/2000 03:00:00,"normal"
"8Nov2000_21.mmo",8/11/2000 12:00:00,8/11/2000 12:00:00,"normal"
"8Nov2001_08.mmo",8/11/2001 01:00:00,8/11/2001 03:00:00,"normal"
"8Nov2001_21.mmo",8/11/2001 12:00:00,8/11/2001 12:00:00,"normal"
"8Oct2000_00.mmo",7/10/2000 13:00:00,7/10/2000 13:00:00,"normal"
"8Oct2000_10.mmo",8/10/2000 02:00:00,8/10/2000 04:00:00,"normal"
"8Oct2000_23.mmo",8/10/2000 13:00:00,8/10/2000 13:00:00,"normal"
"8Oct2001_08.mmo",8/10/2001 02:00:00,8/10/2001 04:00:00,"normal"
