"filename","starttime","forecasttime","ftype"
"5Mar2002_14.tab",5/3/2002 18:00:00,5/3/2002 12:00:00,"normal"
"5May2001_03.tab",5/5/2001 07:00:00,5/5/2001 04:00:00,"normal"
"5May2001_13.tab",5/5/2001 19:00:00,5/5/2001 13:00:00,"normal"
"5May2002_02.tab",5/5/2002 07:00:00,5/5/2002 04:00:00,"normal"
"5May2002_13.tab",5/5/2002 19:00:00,5/5/2002 13:00:00,"normal"
"5Nov2000_03.tab",5/11/2000 06:00:00,5/11/2000 03:00:00,"normal"
"5Nov2000_14.tab",5/11/2000 18:00:00,5/11/2000 12:00:00,"normal"
"5Nov2001_03.tab",5/11/2001 06:00:00,5/11/2001 03:00:00,"normal"
"5Nov2001_14.tab",5/11/2001 18:00:00,5/11/2001 12:00:00,"normal"
"5Oct2000_03.tab",5/10/2000 07:00:00,5/10/2000 04:00:00,"normal"
"5Oct2000_14.tab",5/10/2000 19:00:00,5/10/2000 13:00:00,"normal"
"5Oct2001_02.tab",5/10/2001 07:00:00,5/10/2001 04:00:00,"normal"
"5Oct2001_14.tab",5/10/2001 19:00:00,5/10/2001 13:00:00,"normal"
"5Sep2000_03.tab",5/9/2000 07:00:00,5/9/2000 04:00:00,"normal"
"5Sep2000_15.tab",5/9/2000 19:00:00,5/9/2000 13:00:00,"normal"
"5Sep2001_03.tab",5/9/2001 07:00:00,5/9/2001 04:00:00,"normal"
"5Sep2001_15.tab",5/9/2001 19:00:00,5/9/2001 13:00:00,"normal"
"6Apr2001_03.tab",6/4/2001 07:00:00,6/4/2001 04:00:00,"normal"
"6Apr2001_15.tab",6/4/2001 19:00:00,6/4/2001 13:00:00,"normal"
"6Apr2002_01.tab",6/4/2002 07:00:00,6/4/2002 04:00:00,"normal"
"6Apr2002_14.tab",6/4/2002 19:00:00,6/4/2002 13:00:00,"normal"
"6Aug2000_11.tab",6/8/2000 19:00:00,6/8/2000 13:00:00,"normal"
"6Aug2000_22.tab",7/8/2000 07:00:00,7/8/2000 04:00:00,"normal"
"6Aug2001_03.tab",6/8/2001 07:00:00,6/8/2001 04:00:00,"normal"
"6Aug2001_13.tab",6/8/2001 19:00:00,6/8/2001 13:00:00,"normal"
"6Dec2001_02.tab",6/12/2001 06:00:00,6/12/2001 03:00:00,"normal"
"6Dec2001_14.tab",6/12/2001 18:00:00,6/12/2001 12:00:00,"normal"
"6Feb2002_03.tab",6/2/2002 06:00:00,6/2/2002 03:00:00,"normal"
"6Feb2002_13.tab",6/2/2002 18:00:00,6/2/2002 12:00:00,"normal"
"6Jan2001_02.tab",6/1/2001 06:00:00,6/1/2001 03:00:00,"normal"
"6Jan2001_12.tab",6/1/2001 18:00:00,6/1/2001 12:00:00,"normal"
"6Jul2000.tab",7/7/2000 07:00:00,7/7/2000 04:00:00,"normal"
"6Jul2001_02.tab",6/7/2001 07:00:00,6/7/2001 04:00:00,"normal"
"6Jul2001_13.tab",6/7/2001 19:00:00,6/7/2001 13:00:00,"normal"
"6Jun2000.tab",7/6/2000 07:00:00,7/6/2000 04:00:00,"normal"
"6Jun2001_02.tab",6/6/2001 07:00:00,6/6/2001 04:00:00,"normal"
"6Jun2001_14.tab",6/6/2001 19:00:00,6/6/2001 13:00:00,"normal"
"6Mar2001_03.tab",6/3/2001 06:00:00,6/3/2001 03:00:00,"normal"
"6Mar2001_14.tab",6/3/2001 18:00:00,6/3/2001 12:00:00,"normal"
"6Mar2002_03.tab",6/3/2002 06:00:00,6/3/2002 03:00:00,"normal"
"6Mar2002_14.tab",6/3/2002 18:00:00,6/3/2002 12:00:00,"normal"
"6May2001_03.tab",6/5/2001 07:00:00,6/5/2001 04:00:00,"normal"
"6May2001_13.tab",6/5/2001 19:00:00,6/5/2001 13:00:00,"normal"
"6May2002_02.tab",6/5/2002 07:00:00,6/5/2002 04:00:00,"normal"
"6May2002_13.tab",6/5/2002 19:00:00,6/5/2002 13:00:00,"normal"
"6Nov2000_01.tab",6/11/2000 06:00:00,6/11/2000 03:00:00,"normal"
"6Nov2000_15.tab",6/11/2000 18:00:00,6/11/2000 12:00:00,"normal"
"6Nov2001_03.tab",6/11/2001 06:00:00,6/11/2001 03:00:00,"normal"
"6Nov2001_14.tab",6/11/2001 18:00:00,6/11/2001 12:00:00,"normal"
"6Oct2000_04.tab",6/10/2000 07:00:00,6/10/2000 04:00:00,"normal"
"6Oct2000_15.tab",6/10/2000 19:00:00,6/10/2000 13:00:00,"normal"
"6Oct2001_02.tab",6/10/2001 07:00:00,6/10/2001 04:00:00,"normal"
"6Sep2000_03.tab",6/9/2000 07:00:00,6/9/2000 04:00:00,"normal"
"6Sep2000_15.tab",6/9/2000 19:00:00,6/9/2000 13:00:00,"normal"
"6Sep2001_03.tab",6/9/2001 07:00:00,6/9/2001 04:00:00,"normal"
"6Sep2001_13.tab",6/9/2001 19:00:00,6/9/2001 13:00:00,"normal"
"7Apr2001_03.tab",7/4/2001 07:00:00,7/4/2001 04:00:00,"normal"
"7Apr2001_13.tab",7/4/2001 19:00:00,7/4/2001 13:00:00,"normal"
"7Apr2002_01.tab",7/4/2002 07:00:00,7/4/2002 04:00:00,"normal"
"7Apr2002_13.tab",7/4/2002 19:00:00,7/4/2002 13:00:00,"normal"
"7Aug2000_11.tab",7/8/2000 19:00:00,7/8/2000 13:00:00,"normal"
"7Aug2000_22.tab",8/8/2000 07:00:00,8/8/2000 04:00:00,"normal"
"7Aug2001_13.tab",7/8/2001 19:00:00,7/8/2001 13:00:00,"normal"
"7Dec2001_03.tab",7/12/2001 06:00:00,7/12/2001 03:00:00,"normal"
"7Dec2001_14.tab",7/12/2001 18:00:00,7/12/2001 12:00:00,"normal"
"7Feb2002_04.tab",7/2/2002 06:00:00,7/2/2002 03:00:00,"normal"
"7Feb2002_13.tab",7/2/2002 18:00:00,7/2/2002 12:00:00,"normal"
"7Jan2001_02.tab",7/1/2001 06:00:00,7/1/2001 03:00:00,"normal"
"7Jan2001_12.tab",7/1/2001 18:00:00,7/1/2001 12:00:00,"normal"
"7Jul2001_03.tab",7/7/2001 07:00:00,7/7/2001 04:00:00,"normal"
"7Jul2001_13.tab",7/7/2001 19:00:00,7/7/2001 13:00:00,"normal"
"7Jun2000.tab",8/6/2000 07:00:00,8/6/2000 04:00:00,"normal"
"7Jun2001_03.tab",7/6/2001 07:00:00,7/6/2001 04:00:00,"normal"
"7Jun2001_13.tab",7/6/2001 19:00:00,7/6/2001 13:00:00,"normal"
"7Mar2001_03.tab",7/3/2001 06:00:00,7/3/2001 03:00:00,"normal"
"7Mar2001_14.tab",7/3/2001 18:00:00,7/3/2001 12:00:00,"normal"
"7Mar2002_03.tab",7/3/2002 06:00:00,7/3/2002 03:00:00,"normal"
"7Mar2002_15.tab",7/3/2002 18:00:00,7/3/2002 12:00:00,"normal"
"7May2001_02.tab",7/5/2001 07:00:00,7/5/2001 04:00:00,"normal"
"7May2001_13.tab",7/5/2001 19:00:00,7/5/2001 13:00:00,"normal"
"7May2002_03.tab",7/5/2002 07:00:00,7/5/2002 04:00:00,"normal"
"7May2002_13.tab",7/5/2002 19:00:00,7/5/2002 13:00:00,"normal"
"7Nov2000_01.tab",7/11/2000 06:00:00,7/11/2000 03:00:00,"normal"
"7Nov2000_14.tab",7/11/2000 18:00:00,7/11/2000 12:00:00,"normal"
"7Nov2001_03.tab",7/11/2001 06:00:00,7/11/2001 03:00:00,"normal"
"7Nov2001_14.tab",7/11/2001 18:00:00,7/11/2001 12:00:00,"normal"
"7Oct2000_04.tab",7/10/2000 07:00:00,7/10/2000 04:00:00,"normal"
"7Oct2000_16.tab",7/10/2000 19:00:00,7/10/2000 13:00:00,"normal"
"7Oct2001_13.tab",7/10/2001 19:00:00,7/10/2001 13:00:00,"normal"
"7Sep2000_03.tab",7/9/2000 07:00:00,7/9/2000 04:00:00,"normal"
"7Sep2000_15.tab",7/9/2000 19:00:00,7/9/2000 13:00:00,"normal"
"7Sep2001_02.tab",7/9/2001 07:00:00,7/9/2001 04:00:00,"normal"
"7Sep2001_12.tab",7/9/2001 19:00:00,7/9/2001 13:00:00,"normal"
"8Apr2001_02.tab",8/4/2001 07:00:00,8/4/2001 04:00:00,"normal"
"8Apr2001_13.tab",8/4/2001 19:00:00,8/4/2001 13:00:00,"normal"
"8Apr2002_02.tab",8/4/2002 07:00:00,8/4/2002 04:00:00,"normal"
"8Apr2002_13.tab",8/4/2002 19:00:00,8/4/2002 13:00:00,"normal"
"8Aug2000_12.tab",8/8/2000 19:00:00,8/8/2000 13:00:00,"normal"
"8Aug2000_20.tab",9/8/2000 07:00:00,9/8/2000 04:00:00,"normal"
"8Aug2001_02.tab",8/8/2001 07:00:00,8/8/2001 04:00:00,"normal"
"8Aug2001_13.tab",8/8/2001 19:00:00,8/8/2001 13:00:00,"normal"
"8Dec2001_02.tab",8/12/2001 06:00:00,8/12/2001 03:00:00,"normal"
"8Dec2001_14.tab",8/12/2001 18:00:00,8/12/2001 12:00:00,"normal"
"8Feb2002_05.tab",8/2/2002 06:00:00,8/2/2002 03:00:00,"normal"
"8Feb2002_14.tab",8/2/2002 18:00:00,8/2/2002 12:00:00,"normal"
"8Jan2001_01.tab",8/1/2001 06:00:00,8/1/2001 03:00:00,"normal"
"8Jan2001_12.tab",8/1/2001 18:00:00,8/1/2001 12:00:00,"normal"
"8Jul2000.tab",8/7/2000 19:00:00,8/7/2000 13:00:00,"normal"
"8Jul2001_02.tab",8/7/2001 07:00:00,8/7/2001 04:00:00,"normal"
"8Jul2001_13.tab",8/7/2001 19:00:00,8/7/2001 13:00:00,"normal"
"8Jun2000.tab",9/6/2000 07:00:00,9/6/2000 04:00:00,"normal"
"8Jun2001_03.tab",8/6/2001 07:00:00,8/6/2001 04:00:00,"normal"
"8Mar2001_02.tab",8/3/2001 06:00:00,8/3/2001 03:00:00,"normal"
"8Mar2001_14.tab",8/3/2001 18:00:00,8/3/2001 12:00:00,"normal"
"8Mar2002_03.tab",8/3/2002 06:00:00,8/3/2002 03:00:00,"normal"
"8Mar2002_14.tab",8/3/2002 18:00:00,8/3/2002 12:00:00,"normal"
"8May2001_02.tab",8/5/2001 07:00:00,8/5/2001 04:00:00,"normal"
"8May2001_13.tab",8/5/2001 19:00:00,8/5/2001 13:00:00,"normal"
"8May2002_03.tab",8/5/2002 07:00:00,8/5/2002 04:00:00,"normal"
"8May2002_13.tab",8/5/2002 19:00:00,8/5/2002 13:00:00,"normal"
"8Nov2000_02.tab",8/11/2000 06:00:00,8/11/2000 03:00:00,"normal"
"8Nov2000_14.tab",8/11/2000 18:00:00,8/11/2000 12:00:00,"normal"
"8Nov2001_03.tab",8/11/2001 06:00:00,8/11/2001 03:00:00,"normal"
"8Nov2001_13.tab",8/11/2001 18:00:00,8/11/2001 12:00:00,"normal"
"8Oct2000_01.tab",8/10/2000 07:00:00,8/10/2000 04:00:00,"normal"
"8Oct2000_14.tab",8/10/2000 19:00:00,8/10/2000 13:00:00,"normal"
"8Oct2001_02.tab",8/10/2001 07:00:00,8/10/2001 04:00:00,"normal"
"8Oct2001_14.tab",8/10/2001 19:00:00,8/10/2001 13:00:00,"normal"
"8Sep2000_03.tab",8/9/2000 07:00:00,8/9/2000 04:00:00,"normal"
"8Sep2000_15.tab",8/9/2000 19:00:00,8/9/2000 13:00:00,"normal"
"8Sep2001_03.tab",8/9/2001 07:00:00,8/9/2001 04:00:00,"normal"
"8Sep2001_13.tab",8/9/2001 19:00:00,8/9/2001 13:00:00,"normal"
"9Apr2001_03.tab",9/4/2001 07:00:00,9/4/2001 04:00:00,"normal"
"9Apr2001_13.tab",9/4/2001 19:00:00,9/4/2001 13:00:00,"normal"
"9Apr2002_01.tab",9/4/2002 07:00:00,9/4/2002 04:00:00,"normal"
"9Apr2002_13.tab",9/4/2002 19:00:00,9/4/2002 13:00:00,"normal"
"9Aug2000_12.tab",9/8/2000 19:00:00,9/8/2000 13:00:00,"normal"
"9Aug2000_22.tab",,,"empty"
"9Aug2001_13.tab",9/8/2001 19:00:00,9/8/2001 13:00:00,"normal"
"9Dec2001_02.tab",9/12/2001 06:00:00,9/12/2001 03:00:00,"normal"
"9Dec2001_13.tab",9/12/2001 18:00:00,9/12/2001 12:00:00,"normal"
"9Feb2002_04.tab",9/2/2002 06:00:00,9/2/2002 03:00:00,"normal"
"9Feb2002_13.tab",9/2/2002 18:00:00,9/2/2002 12:00:00,"normal"
"9Jan2001_02.tab",9/1/2001 06:00:00,9/1/2001 03:00:00,"normal"
"9Jan2001_13.tab",9/1/2001 18:00:00,9/1/2001 12:00:00,"normal"
"9Jul2000.tab",10/7/2000 07:00:00,10/7/2000 04:00:00,"normal"
"9Jul2001_03.tab",9/7/2001 07:00:00,9/7/2001 04:00:00,"normal"
"9Jul2001_15.tab",9/7/2001 19:00:00,9/7/2001 13:00:00,"normal"
"9Jun2000.tab",10/6/2000 07:00:00,10/6/2000 04:00:00,"normal"
"9Mar2001_02.tab",9/3/2001 06:00:00,9/3/2001 03:00:00,"normal"
"9Mar2001_14.tab",9/3/2001 18:00:00,9/3/2001 12:00:00,"normal"
"9Mar2002_04.tab",9/3/2002 06:00:00,9/3/2002 03:00:00,"normal"
"9Mar2002_13.tab",9/3/2002 18:00:00,9/3/2002 12:00:00,"normal"
"9May2001_13.tab",9/5/2001 19:00:00,9/5/2001 13:00:00,"normal"
"9May2002_03.tab",9/5/2002 07:00:00,9/5/2002 04:00:00,"normal"
"9May2002_14.tab",9/5/2002 19:00:00,9/5/2002 13:00:00,"normal"
"9Nov2000_01.tab",9/11/2000 06:00:00,9/11/2000 03:00:00,"normal"
"9Nov2000_14.tab",9/11/2000 18:00:00,9/11/2000 12:00:00,"normal"
"9Nov2001_03.tab",9/11/2001 06:00:00,9/11/2001 03:00:00,"normal"
"9Nov2001_13.tab",9/11/2001 18:00:00,9/11/2001 12:00:00,"normal"
"9Oct2000_02.tab",9/10/2000 07:00:00,9/10/2000 04:00:00,"normal"
"9Oct2000_12.tab",9/10/2000 19:00:00,9/10/2000 13:00:00,"normal"
"9Oct2000_15.tab",9/10/2000 19:00:00,9/10/2000 13:00:00,"duplicate"
"9Oct2000_23.tab",10/10/2000 07:00:00,10/10/2000 04:00:00,"duplicate"
"9Oct2001_06.tab",9/10/2001 07:00:00,9/10/2001 04:00:00,"normal"
"9Oct2001_14.tab",9/10/2001 19:00:00,9/10/2001 13:00:00,"normal"
"9Sep2000_02.tab",9/9/2000 07:00:00,9/9/2000 04:00:00,"normal"
"9Sep2000_15.tab",9/9/2000 19:00:00,9/9/2000 13:00:00,"normal"
"9Sep2001_03.tab",9/9/2001 07:00:00,9/9/2001 04:00:00,"normal"
"9Sep2001_13.tab",9/9/2001 19:00:00,9/9/2001 13:00:00,"normal"
