"id","filename","section","field","ftext"
1082946810,"21Feb2002_15.prn","5","waveSigHeight","7.0-8.0 FALLING AROUND 5.0 BY LATE MONDAY"
1082946811,"21Jan2002_03.prn","2","wind10M","N-NE 18-22, SOON EASING 12-18, INCREASING E-SE 25-30 DURING THE EVENING"
1082946812,"21Jan2002_03.prn","2","wind50M","N-NE 22-28, SOON EASING 15-22, INCREASING E-SE 30-38 DURING THE EVENING"
1082946813,"21Jan2002_03.prn","2","waveSigHeight","3.0-3.5 RISING 3.5-4.0 FOR A TIME"
1082946814,"21Jan2002_03.prn","2","waveMaxHeight","5.0-5.5 RISING 5.5-6.5 FOR A TIME"
1082946815,"21Jan2002_03.prn","2","wavePeriod","6-9"
1082946816,"21Jan2002_03.prn","2","weather","SHOWERS SOON DYING OUT, BECOMING OVERCAST BY EVENING WITH RAIN/DRIZZLE LATER"
1082946817,"21Jan2002_03.prn","2","visibility","OVER 10 FALLING 2-4 LATER"
1082946818,"21Jan2002_03.prn","2","temperature","7-8 RISING 8-9 LATER"
1082946819,"21Jan2002_03.prn","2","cloud","3-5 CUSC 1200-3000 BECOMING 6-8 STSC 600-1000 LATER"
1082946820,"21Jan2002_03.prn","2","lightning","60 PERCENT SOON FALLING NIL"
1082946821,"21Jan2002_03.prn","3","wind10M","E-SE 25-30 SOON EASING CYCLONIC VARIABLE 12 OR LESS, INCREASING N 25-30 GUSTS 40 LATER"
1082946822,"21Jan2002_03.prn","3","wind50M","E-SE 25-30 SOON EASING CYCLONIC VARIABLE 15 OR LESS, INCREASING N 30-38 GUSTS 50 LATER"
1082946823,"21Jan2002_03.prn","3","waveSigHeight","3.0-3.5, FALLING 2.0-2.5 FOR A TIME, RISING AROUND 4.0 LATER"
1082946824,"21Jan2002_03.prn","3","waveMaxHeight","5.0-5.5, FALLING 3.0-4.0 FOR A TIME, RISING AROUND 6.5 LATER"
1082946825,"21Jan2002_03.prn","3","weather","OVERCAST WITH RAIN/MIST CLEARING TO SHOWERS"
1082946826,"21Jan2002_03.prn","3","visibility","MODERATE BECOMING GOOD EXCEPT IN SHOWERS"
1082946827,"21Jan2002_03.prn","4","wind10M","N 25-30 GUSTS 40 EASING NE-E  8-12 DURING THE MORNING"
1082946828,"21Jan2002_03.prn","4","wind50M","N 30-38 GUSTS 50 EASING NE-E 10-15 DURING THE MORNING"
1082946829,"21Jan2002_03.prn","4","waveSigHeight","AROUND 4.0 FALLING 2.5"
1082946830,"21Jan2002_03.prn","4","waveMaxHeight","AROUND 6.5 FALLING 4.0"
1082946831,"21Jan2002_03.prn","4","weather","SCATTERED SHOWERS, SQUALLY AND PROLONGED AT TIMES"
1082946832,"21Jan2002_03.prn","5A","wind10M","NE-E  8-12 SOON EAISNG  8 OR LESS, BACKING NW-W 20-25 LATER THURSDAY, EASING 15-20 FRIDAY AFTERNOON, BACKING SW-S 20-25 LATER"
1082946833,"21Jan2002_03.prn","5A","waveSigHeight","AROUND 2.5 SOON FALLING 2.0-2.5, RISING 3.0-4.0 FRIDAY"
1082946834,"21Jan2002_14.prn","2","windconf","HIGH"
1082946835,"21Jan2002_14.prn","2","wind10M","NE 12-16 BACKING E AND RISING 28-32 THIS EVENING THEN DECREASING 12-16 BY END OF PERIOD"
1082946836,"21Jan2002_14.prn","2","wind50M","NE 15-20 BACKING E AND RISING 35-40 THIS EVENING THEN DECREASING 15-20 BY END OF PERIOD"
1082946837,"21Jan2002_14.prn","2","waveconf","HIGH"
1082946838,"21Jan2002_14.prn","2","waveSigHeight","3.0-4.0 FALLING 2.5-3.0 LATER"
1082946839,"21Jan2002_14.prn","2","waveMaxHeight","5.0-6.5 FALLING 4.0-5.00 LATER"
1082946840,"21Jan2002_14.prn","2","wavePeriod","SEA 3-4 RISING 6-7 TONIGHT, SWELL 7-9"
1082946841,"21Jan2002_14.prn","2","weather","CLOUDY BECOMING OVERCAST WITH RAIN THIS EVENING AND TONIGHT"
1082946842,"21Jan2002_14.prn","2","visibility","OVER 10 FALLING 2-4 IN RAIN"
1082946843,"21Jan2002_14.prn","2","temperature","4-6"
1082946844,"21Jan2002_14.prn","2","cloud","5-7 SC 2000 BECOMING 8 SC 1200-2000 TONIGHT WITH 4-7 ST 500-800 IN RAIN"
1082946845,"21Jan2002_14.prn","2","lightning","NIL BECOMING MODERATE (40 PER CENT)"
1082946846,"21Jan2002_14.prn","3","wind10M","E 12-16 BACKING NNE AND RISING FROM EARLY AFTERNOON TO 30-34 GUSTS 45 BY EARLY EVENING"
1082946847,"21Jan2002_14.prn","3","wind50M","E 15-20 BACKING NNE AND RISING FROM EARLY AFTERNOON TO 38-43 GUSTS 55 BY EARLY EVENING"
1082946848,"21Jan2002_14.prn","3","waveSigHeight","2.5-3.0 RISING 4.5-5.0"
1082946849,"21Jan2002_14.prn","3","waveMaxHeight","4.0-5.0 RISING 7.0-8.0"
1082946850,"21Jan2002_14.prn","3","weather","RAIN GRADUALLY CLEARING TO SHOWERS IN THE AFTERNOON AND EVENING, TURNING WINTRY LATE EVENING"
1082946851,"21Jan2002_14.prn","3","visibility","POOR BECOMING GOOD LATER"
1082946852,"21Jan2002_14.prn","4","wind10M","NNE 30-34 GUSTS 45 QUICKLY DECREASING TO 10-14 BY EARLY AFTERNOON"
1082946853,"21Jan2002_14.prn","4","wind50M","NNE 38-43 GUSTS 55 QUICKLY DECREASING TO 12-18 BY EARLY AFTERNOON"
1082946854,"21Jan2002_14.prn","4","waveSigHeight","4.5-5.0 FALLING STEADILY TO 3.0 BY LATE EVENING"
1082946855,"21Jan2002_14.prn","4","waveMaxHeight","7.0-8.0 FALLING STEADILY TO 5.0 BY LATE EVENING"
1082946856,"21Jan2002_14.prn","4","weather","SCATTERED WINTRY SHOWERS"
1082946857,"21Jan2002_14.prn","5","wind10M","NNE 10-14 BACKING NW 26-30 ON THURSDAY, VEERING N AND EASING 12-16 LATER ON FRIDAY"
1082946858,"21Jan2002_14.prn","5","waveSigHeight","3.0 RISING 4.0-5.0 THURSDAY NIGHT AND FRIDAY, FALLING 3.5-4.0 LATER ON FRIDAY"
1082946859,"21Mar2002_02.prn","2","windconf","HIGH"
1082946860,"21Mar2002_02.prn","2","wind10M","N'LY 14-18 INCREASING 18-22 BY MIDDAY"
1082946861,"21Mar2002_02.prn","2","wind50M","N'LY 18-22 INCREASING 22-28 BY MIDDAY"
1082946862,"21Mar2002_02.prn","2","waveconf","HIGH"
1082946863,"21Mar2002_02.prn","2","waveSigHeight","3.0-3.5"
1082946864,"21Mar2002_02.prn","2","waveMaxHeight","5.0-5.5"
1082946865,"21Mar2002_02.prn","2","wavePeriod","SEAS: 05-06. SWELL: 10"
1082946866,"21Mar2002_02.prn","2","weather","ISOLATED WINTRY SHOWERS"
1082946867,"21Mar2002_02.prn","2","visibility","10+ FALLING 500M-2NM IN WINTRY SHOWERS"
1082946868,"21Mar2002_02.prn","2","temperature","02-04 FALLING ZERO TO PS 02 IN WINTRY SHOWERS"
1082946869,"21Mar2002_02.prn","2","cloud","3-6 CUSC 1500-2500 LOWERING 500 IN WINTRY SHOWERS WITH OCCASIONAL CB 800"
1082946870,"21Mar2002_02.prn","2","lightning","MODERATE TO HIGH (40-60 PER CENT)"
1082946871,"21Mar2002_02.prn","3","wind10M","N'LY 18-22 GRADUALLY VEERING E'LY 06-10 BY EVENING"
1082946872,"21Mar2002_02.prn","3","wind50M","N'LY 22-28 GRADUALLY VEERING E'LY 10-14 BY EVENING"
1082946873,"21Mar2002_02.prn","3","waveSigHeight","AROUND 3.5 FALLING 2.0-2.5 BY LATE EVENING"
1082946874,"21Mar2002_02.prn","3","waveMaxHeight","AROUND 5.5 FALLING 3.0-4.0 BY LATE EVENING"
1082946875,"21Mar2002_02.prn","3","weather","ISOLATED WINTRY SHOWERS SOON DYING UT"
1082946876,"21Mar2002_02.prn","3","visibility","GOOD"
1082946877,"21Mar2002_02.prn","4","wind10M","E-SE 06-10 VEERING SSE INCREASING 36-40 GUSTS 48 BY LATE EVENING"
1082946878,"21Mar2002_02.prn","4","wind50M","E-SE 10-14 VEERING SSE INCREASING 45-50 GUSTS 60 BY LATE EVENING"
1082946879,"21Mar2002_02.prn","4","waveSigHeight","2.0-2.5 RISING AROUND 5.0 BY LATE EVENING"
1082946880,"21Mar2002_02.prn","4","waveMaxHeight","3.0-4.0 RISING AROUND 8.0 BY LATE EVENING"
1082946881,"21Mar2002_02.prn","4","weather","FAIR BECOMING CLOUDY/OVERCAST/MISTY WITH RAIN/DRIZZLE LATE EVENING"
1082946882,"21Mar2002_02.prn","5A","wind10M","SSE 36-40 GUSTS 48 VEERING SSW 20-24 BY LATE SUNDAY EVENING THEN VEERING SW 16-20 BY MIDDAY MONDAY BEFORE VEERING WSW 20-24 LATE MONDAY EVENING"
1082946883,"21Mar2002_02.prn","5A","waveSigHeight","SOON 5.0-6.0 THEN FALLING AROUND 3.5 BY EARLY MONDAY MORNING THEN FALLING 2.5-3.0 FOR A TIME AROUND MIDDAY MONDAY"
1082946884,"21Mar2002_02.prn","5B","wind10M","WSW-W 20-24 VEERING WNW 22-26 GUSS 34 BY MIDDAY TUESDAY THEN BACKING SW 12-16 BY EARLY WEDNESDAY MORNING BEFORE VEERING WSW 20-24 BY MIDDAY WEDNESDAY"
1082946885,"21Mar2002_02.prn","5B","waveSigHeight","AROUND 3.5 RISING 4.0-4.5 MIDDAY TUESDAY THROUGH TO MIDDAY WEDNESDAY"
1082946886,"21Mar2002_14.prn","2","wind10M","N-NNE 18-22"
1082946887,"21Mar2002_14.prn","2","wind50M","N-NNE 22-28"
1082946888,"21Mar2002_14.prn","2","waveSigHeight","2.5-3.0 RISING 3.0-3.5 AT TIMES IN N-NNE SWELL"
1082946889,"21Mar2002_14.prn","2","waveMaxHeight","4.0-5.0 RISING 5.0-5.5 AT TIMES IN N-NNE SWELL"
1082946890,"21Mar2002_14.prn","2","wavePeriod","7-10"
1082946891,"21Mar2002_14.prn","2","weather","SCATTERED WINTRY SHOWERS"
1082946892,"21Mar2002_14.prn","2","visibility","OVER 10 REDUCED TO 2-5 IN SHOWERS"
1082946893,"21Mar2002_14.prn","2","temperature","3-5"
1082946894,"21Mar2002_14.prn","2","cloud","2-4 CUSC 1600-2000 BECOMING 5-7 CUCB 800-100 IN SHOWERS"
1082946895,"21Mar2002_14.prn","2","lightning","40 PERCENT RISING 60 IN SHOWERS"
1082946896,"21Mar2002_14.prn","3","wind10M","N-NNE 18-22 EASING GRADUALLY NE  8-12"
1082946897,"21Mar2002_14.prn","3","wind50M","N-NNE 22-28 EASING GRADUALLY NE 10-15"
1082946898,"21Mar2002_14.prn","3","waveSigHeight","2.5-3.0 FALLING 2.0-2.5 LATER"
1082946899,"21Mar2002_14.prn","3","waveMaxHeight","2.5-3.0 FALLING 2.0-2.5 LATER"
1082946900,"21Mar2002_14.prn","3","weather","ISOLATED SHOWERS"
1082946901,"21Mar2002_14.prn","3","visibility","MAINLY GOOD"
1082946902,"21Mar2002_14.prn","4","wind10M","NE  8-12 EASING  8 OR LESS FOR A TIME, INCREASING SE-S 28-32 DURING THE EVENING"
1082946903,"21Mar2002_14.prn","4","wind50M","NE 10-15 EASING 10 OR LESS FOR A TIME, INCREASING SE-S 35-40 DURING THE EVENING"
1082946904,"21Mar2002_14.prn","4","waveSigHeight","2.0-2.5 FALLING 1.5-2.0, RISING AROUND 3.0 LATER"
1082946905,"21Mar2002_14.prn","4","waveMaxHeight","3.0-4.0 FALLING 2.5-3.0, RISING AROUND 5.0 LATER"
1082946906,"21Mar2002_14.prn","4","weather","BECOMING CLOUDY TO OVERCAST AND MISTY LATER"
1082946907,"21Mar2002_14.prn","5A","wind10M","SE-S 28-32 SOON INCREASING 35-40 GUSTS 50, EASING 25-30 OVERNIGHT, VEERING SW-W 15-20 LATER"
1082946908,"21Mar2002_14.prn","5A","waveSigHeight","AROUND 3.0 RISING AROUND 6.0, FALLING 3.0-3.5 MONDAY"
1082946909,"22Feb2002_02.prn","2","wind10M","W-SW 22-28 GUSTS 40, EASING W-NW 18-22 DURING THE EVENING, INCREASING NW-N 25-30 GUSTS 45 LATER"
1082946910,"22Feb2002_02.prn","2","wind50M","W-SW 28-35 GUSTS 50, EASING W-NW 22-28 DURING THE EVENING, INCREASING NW-N 30-38 GUSTS 55 LATER"
1082946911,"22Feb2002_02.prn","2","waveSigHeight","3.5-4.5 RISING 5.0-5.5"
1082946912,"22Feb2002_02.prn","2","waveMaxHeight","5.5-6.5 RISING 8.0-9.0"
1082946913,"22Feb2002_02.prn","2","wavePeriod","9-13"
1082946914,"22Feb2002_02.prn","2","weather","SCATTERED WINTRY SHOWERS, OR LONGER PERIODS OF SNOW FOR A TIME DURING THE EVENING"
1082946915,"22Feb2002_02.prn","2","visibility","OVER 10 REDUCED TO 1-3 IN SHOWERS AND 1 OR LESS IN SNOW DURING THE EVENING"
1082946916,"22Feb2002_02.prn","2","temperature","1-3 FALLING MINUS 1-2"
1082946917,"22Feb2002_02.prn","2","cloud","3-5 CUSC 1200-2000 BECOMING 5-7 CUCB 600-1000 IN SHOWERS"
1082946918,"22Feb2002_02.prn","2","lightning","40 PERCENT RISING 60 IN SHOWERS"
1082946919,"22Feb2002_02.prn","3","wind10M","NW-N 25-30 INCREASING 30-35 GUSTS 48 BY AFTERNOON, EASING N-NW 25-30 LATER"
1082946920,"22Feb2002_02.prn","3","wind50M","NW-N 30-38 INCREASING 38-45 GUSTS 58 BY AFTERNOON, EASING N-NW 30-38 LATER"
1082946921,"22Feb2002_02.prn","3","waveSigHeight","5.0-5.5 RISING 6.0--7.0 BY AFTERNOON"
1082946922,"22Feb2002_02.prn","3","waveMaxHeight","8.0-9.0 RISING 9.5-11.0 BY AFTERNOON"
1082946923,"22Feb2002_02.prn","3","weather","SNOW SHOWERS"
1082946924,"22Feb2002_02.prn","3","visibility","GOOD EXCEPT IN SHOWERS"
1082946925,"22Feb2002_02.prn","4","wind10M","N-NW 25-30 EASING AND BACKING NW-W 20-25"
1082946926,"22Feb2002_02.prn","4","wind50M","N-NW 30-38 EASING AND BACKING NW-W 25-30"
1082946927,"22Feb2002_02.prn","4","waveSigHeight","6.0--7.0 FALLING AROUND 6.0"
1082946928,"22Feb2002_02.prn","4","waveMaxHeight","9.5-11.0 FALLING AROUND 9.5"
1082946929,"22Feb2002_02.prn","4","weather","WINTRY SHOWERS"
1082946930,"22Feb2002_02.prn","5A","wind10M","NW-W 20-25 EASING VARIABLE  8 OR LESS BY EVENING, INCREASING E-NE 10-15 TUESDAY MORNING, EASING E-SE  8 OR LESS LATER"
1082946931,"22Feb2002_02.prn","5A","waveSigHeight","AROUND 6.0 GRADUALLY FALLING 3.5-4.0"
1082946932,"22Feb2002_14.prn","2","windconf","HIGH"
1082946933,"22Feb2002_14.prn","2","wind10M","N-NNE 22-28 INCREASING 26-30 GUSTS 40 THIS EVENING, FROM MIDNIGHT EASING 24-28 BY MORNING"
1082946934,"22Feb2002_14.prn","2","wind50M","N-NNE 27-35 INCREASING 32-38 GUSTS 48 THIS EVENING, FROM MIDNIGHT EASING 30-35 BY MORNING"
1082946935,"22Feb2002_14.prn","2","waveconf","HIGH"
1082946936,"22Feb2002_14.prn","2","waveSigHeight","4.0-4.5 RISING NEAR 5.0 BY MORNING"
1082946937,"22Feb2002_14.prn","2","waveMaxHeight","6.5-7.0 RISING NEAR 8.0 BY MORNING"
1082946938,"22Feb2002_14.prn","2","wavePeriod","SEA: 6-7 SWELL: 11-13"
1082946939,"22Feb2002_14.prn","2","weather","WINTRY SHOWERS TURNING TO A MORE PROLONGED PERIOD OF SLEET/SNOW FOR A TIME THIS AFTERNOON AND EARLY EVENING"
1082946940,"22Feb2002_14.prn","2","visibility","OVER 10 BUT 1-3 IN SHOWERS, AND 1 OR LESS IN SLEET/ SNOW FOR A TIME THIS AFTERNOON/EARLY EVENING"
1082946941,"22Feb2002_14.prn","2","temperature","PS 4-6 FALLING PS 1 TO MINUS 2"
1082946942,"22Feb2002_14.prn","2","cloud","3-6 CU SC 1200-2000 WITH 6-8 CU CB 600-1000 IN SHOWERS, AND 8 ST 400-800 FOR A TIME IN SLEET/SNOW"
1082946943,"22Feb2002_14.prn","2","lightning","MODERATE/HIGH (60-80 PERCENT) IN/NEAR SHOWERS"
1082946944,"22Feb2002_14.prn","3","wind10M","N'LY 24-28 BACKING NW 28-32 GUSTS 45 BY EVENING"
1082946945,"22Feb2002_14.prn","3","wind50M","N'LY 30-35 BACKING NW 35-40 GUSTS 55 BY EVENING"
1082946946,"22Feb2002_14.prn","3","waveSigHeight","AROUND 5.0 RISING 6.0-7.0 BY LATE EVENING"
1082946947,"22Feb2002_14.prn","3","waveMaxHeight","AROUND 8.0 RISING 9.5-11.0 BY LATE EVENING"
1082946948,"22Feb2002_14.prn","3","weather","WINTRY SHOWERS, SQUALLY AT TIMES"
1082946949,"22Feb2002_14.prn","3","visibility","GOOD BUT POOR IN SHOWERS"
1082946950,"22Feb2002_14.prn","4","wind10M","NW 28-32 GUSTS 45 BACKING WNW 25-30 BY LATE MORNING, INCREASING 28-32 GUSTS 45 LATER"
1082946951,"22Feb2002_14.prn","4","wind50M","NW 35-40 GUSTS 55 BACKING WNW 32-38 BY LATE MORNING, INCREASING 35-40 GUSTS 55 LATER"
1082946952,"22Feb2002_14.prn","4","waveSigHeight","6.0-7.0"
1082946953,"22Feb2002_14.prn","4","waveMaxHeight","9.5-11.0"
1082946954,"22Feb2002_14.prn","4","weather","WINTRY SHOWERS TURNING TO A MORE PROLONGED PERIOD OF SLEET/SNOW LATER"
1082946955,"22Feb2002_14.prn","5","wind10M","WNW 28-32 GUSTS 45 BACKING W LESS THJAN 10 BY MID AFTERNOON MONDAY, VEERING NNE 08-12 BY LATE MONDAY, EASINNG N'LY LESS THAN 08 ON TUESDAY"
1082946956,"22Feb2002_14.prn","5","waveSigHeight","6.0-7.0 FALLING 4.0-4.5 BY LATE TUESDAY"
1082946957,"22Jan2002_03.prn","2","wind10M","NE 25-30 GUSTS 45 SOON VEERING AND EASING NE-E  8 OR LESS, BACKING NE-N 26-32 GUSTS 45 LATER"
1082946958,"22Jan2002_03.prn","2","wind50M","NE 30-38 GUSTS 55 SOON VEERING AND EASING NE-E 10 OR LESS, BACKING NE-N 32-40 GUSTS 55 LATER"
1082946959,"22Jan2002_03.prn","2","waveSigHeight","3.0-4.0 FALLING 2.5-3.0 FOR A TIME, RISING 4.0-4.5 LATER"
1082946960,"22Jan2002_03.prn","2","waveMaxHeight","5.0-6.5 FALLING 4.0-5.0 FOR A TIME, RISING 6.5-7.5 LATER"
1082946961,"22Jan2002_03.prn","2","wavePeriod","7-10"
1082946962,"22Jan2002_03.prn","2","weather","CLOUDY WITH SCATTERED SHOWERS OR LONGER OUTBREAKS OF RAIN AT TIMES."
1082946963,"22Jan2002_03.prn","2","visibility","OVER 10 REDUCED TO 2-4 IN PRECIPITATION"
1082946964,"22Jan2002_03.prn","2","temperature","5-7 FALLING 3-5 LATER"
1082946965,"22Jan2002_03.prn","2","cloud","5-7 CUSC 1200-2000 BECOMING 5-7 CUCB 800-1200 IN SHOWERS LIGHTNING RISK 40 PERCENT SOON RISING 60"
1082946966,"22Jan2002_03.prn","3","wind10M","NE-N 26-32 GUSTS 45 EASING E-SE 6-10 BY AFTERNOON"
1082946967,"22Jan2002_03.prn","3","wind50M","NE-N 32-40 GUSTS 55 EASING E-SE 8-12 BY AFTERNOON"
1082946968,"22Jan2002_03.prn","3","waveSigHeight","4.0-4.5 FALLING 2.5-3.0"
1082946969,"22Jan2002_03.prn","3","waveMaxHeight","6.5-7.5 FALLING 4.0-5.0"
1082946970,"22Jan2002_03.prn","3","weather","SCATTERED SHOWERS, WINTRY AT TIMES"
1082946971,"22Jan2002_03.prn","3","visibility","GOOD EXCEPT IN SHOWERS"
1082946972,"22Jan2002_03.prn","4","wind10M","E-SE 6-10 BACKING AND INREASING N-NW 20-25"
1082946973,"22Jan2002_03.prn","4","wind50M","E-SE 8-12 BACKING AND INREASING N-NW 25-30"
1082946974,"22Jan2002_03.prn","4","waveSigHeight","2.5-3.0 RISING 3.5-4.0"
1082946975,"22Jan2002_03.prn","4","waveMaxHeight","4.0-5.0 RISING 5.5-6.5"
1082946976,"22Jan2002_03.prn","4","weather","SCATTERED WINTRY SHOWERS"
1082946977,"22Jan2002_03.prn","5A","wind10M","N-NW 20-25 EASING VARIABLE  8 OR LESS, INCREASING E-SE  8-12 LATER"
1082946978,"22Jan2002_03.prn","5A","waveSigHeight","3.5-4.0 OCCASIONALLY 4.5 FRIDAY, FALLING 3.0-3.5 DURING SATURDAY"
1082946979,"22Jan2002_14.prn","2","windconf","HIGH"
1082946980,"22Jan2002_14.prn","2","wind10M","NE 18-22 RISING QUICKLY NNE 32-36 GUSTS 48 THIS EVENING THEN BACKING N AND EASING 16-20 LATER"
1082946981,"22Jan2002_14.prn","2","wind50M","NE 23-28 RISING QUICKLY NNE 40-45 GUSTS 58 THIS EVENING THEN BACKING N AND EASING 20-25 LATER"
1082946982,"22Jan2002_14.prn","2","waveconf","HIGH"
1082946983,"22Jan2002_14.prn","2","waveSigHeight","3.0-4.0 RISING 4.0-5.0 THIS EVENING"
1082946984,"22Jan2002_14.prn","2","waveMaxHeight","5.0-6.5 RISING 6.5-8.0 THIS EVENING"
1082946985,"22Jan2002_14.prn","2","wavePeriod","7-10"
1082946986,"22Jan2002_14.prn","2","weather","PERSISTENT RAIN CLEARING TO SCATTERED SHOWERS LATER THIS EVENING, TURNING WINTRY LATER. RISK OF THUNDER"
1082946987,"22Jan2002_14.prn","2","visibility","2-4 IN RAIN IMPROVING OVER 10 THIS EVENING, BUT FALLING 1-4 IN SHOWERS"
1082946988,"22Jan2002_14.prn","2","temperature","2-4"
1082946989,"22Jan2002_14.prn","2","cloud","8 ST/SC 800-1500 BREAKING 4-6 CU/SC 2000-3000 TONIGHT, WITH 7 CU/CB 1000 IN SHOWERS"
1082946990,"22Jan2002_14.prn","2","lightning","HIGH (70 PER CENT)"
1082946991,"22Jan2002_14.prn","3","wind10M","N 16-20 VEERING E 5-10 BY EARLY AFTERNOON, RISING ENE 10-14 LATER"
1082946992,"22Jan2002_14.prn","3","wind50M","N 20-25 VEERING E 6-12 BY EARLY AFTERNOON, RISING ENE 12-18 LATER"
1082946993,"22Jan2002_14.prn","3","waveSigHeight","4.0-5.0 FALLING STEADILY TO 2.5-3.0 BY EARLY PM"
1082946994,"22Jan2002_14.prn","3","waveMaxHeight","6.5-8.0 FALLING STEADILY TO 4.0-5.0 BY EARLY PM"
1082946995,"22Jan2002_14.prn","3","weather","WINTRY SHOWERS BECOMING ISOLATED"
1082946996,"22Jan2002_14.prn","3","visibility","GOOD BUT POOR IN SHOWERS"
1082946997,"22Jan2002_14.prn","4","wind10M","ENE 10-14 BACKING N 20-24 IN THE MORNING, BACKING NW 24-28 GUSTS 36 IN THE EVENING"
1082946998,"22Jan2002_14.prn","4","wind50M","ENE 12-18 BACKING N 25-30 IN THE MORNING, BACKING NW 30-35 GUSTS 45 IN THE EVENING"
1082946999,"22Jan2002_14.prn","4","waveSigHeight","2.5-3.0 RISING 3.0-4.0 LATER"
1082947000,"22Jan2002_14.prn","4","waveMaxHeight","4.0-5.0 RISING 5.0-6.5 LATER"
1082947001,"22Jan2002_14.prn","4","weather","WINTRY SHOWERS BECOMING FREQUENT AND HEAVY AT TIMES"
1082947002,"22Jan2002_14.prn","5","wind10M","NW 24-28 DECREASING 5-10 FRIDAY AFTERNOON THEN BECOMING ENE FRIDAY NIGHT AND RISING 22-26 SATURDAY MORNING, DECREASING 16-20 LATER ON SATURDAY"
1082947003,"22Jan2002_14.prn","5","waveSigHeight","3.0-4.0 FALLING 2.5 LATER ON SATURDAY"
1082947004,"22Mar2002_02.prn","2","windconf","HIGH"
1082947005,"22Mar2002_02.prn","2","wind10M","NNE 18-22 VEERING NE 12-16 BY LATE EVENING"
1082947006,"22Mar2002_02.prn","2","wind50M","NNE 22-28 VEERING NE 15-20 BY LATE EVENING"
1082947007,"22Mar2002_02.prn","2","waveconf","HIGH"
1082947008,"22Mar2002_02.prn","2","waveSigHeight","AROUND 3.0 FALLING 2.5 BY LATE EVENING"
1082947009,"22Mar2002_02.prn","2","waveMaxHeight","AROUND 5.0 FALLING 4.0 BY LATE EVENING"
1082947010,"22Mar2002_02.prn","2","wavePeriod","SEAS: 05-06. SWELL: 10"
1082947011,"22Mar2002_02.prn","2","weather","ISOLATED WINTRY SHOWERS AT FIRST,DYING OUT LATER"
1082947012,"22Mar2002_02.prn","2","visibility","10+ FALLING 1-3 IN SHOWERS"
1082947013,"22Mar2002_02.prn","2","temperature","02-04"
1082947014,"22Mar2002_02.prn","2","cloud","3-6 CUSC 1500-2500 LOWERING 500 IN SHOWERS WITH ISOLATED CB 800 LATER LIFTING TO 3-5 SC 2000"
1082947015,"22Mar2002_02.prn","2","lightning","MODERATE (40-50 PER CENT) LATER FALLING NIL."
1082947016,"22Mar2002_02.prn","3","wind10M","NE 12-16 VEERING E-SE 06-10 BY MIDDAY THEN VEERING SSE INCREASING 18-22 BY LATE EVENING"
1082947017,"22Mar2002_02.prn","3","wind50M","NE 15-20 VEERING E-SE 10-14 BY MIDDAY THEN VEERING SSE INCREASING 22-28 BY LATE EVENING"
1082947018,"22Mar2002_02.prn","3","waveSigHeight","AROUND 2.5 FALLING 1.5-2.0 BY MIDDAY,LATER RISING 2.0"
1082947019,"22Mar2002_02.prn","3","waveMaxHeight","AROUND 4.0 FALLING 2.5-3.0 BY MIDDAY,LATER RISING 3.0"
1082947020,"22Mar2002_02.prn","3","weather","FAIR"
1082947021,"22Mar2002_02.prn","3","visibility","GOOD"
1082947022,"22Mar2002_02.prn","4","wind10M","SSE 18-22 SOON S'LY INCREASING 32-36 GUSTS 45 BY MIDDAY"
1082947023,"22Mar2002_02.prn","4","wind50M","SSE 22-28 SOON S'LY INCREASING 40-45 GUSTS 55 BY MIDDAY"
1082947024,"22Mar2002_02.prn","4","waveSigHeight","AROUND 2.0 RISING 5.5-6.5 BY EVENING"
1082947025,"22Mar2002_02.prn","4","waveMaxHeight","AROUND 3.0 RISING 9.0-10.5 BY EVENING"
1082947026,"22Mar2002_02.prn","4","weather","FAIR BECOMING OVERCAST/MISTY WITH RAIN/DRIZZLE"
1082947027,"22Mar2002_02.prn","5A","wind10M","S'LY 30-34 GUSTS 45 VEERING SW 10-14 BY EARLY TUESDAY MORNING THEN BACKING SSW 26-30 BY TUESDAY EVENING"
1082947028,"22Mar2002_02.prn","5A","waveSigHeight","5.5-6.5 FALLING 3.0-3.5 BY LATE MONDAY EVENING THEN RISING 3.5-3.0 BY LATE TUESDAY"
1082947029,"22Mar2002_02.prn","5B","wind10M","SSW SOON 30-34 GUSTS 45 EASING 22-26 BY MID THURSDAY MORNING THEN BACKING S'LY 30-34 GUSTS 45 BY LATE THURSDAY EVENING"
1082947030,"22Mar2002_02.prn","5B","waveSigHeight","3.5-4.0 RISING 5.0-6.0 BY MIDDAY WEDNESDAY THEN FALLING TO AROUND 4.0 LATER THURSDAY MORNING BEFORE RISING 5.0 BY LATE THURSDAY EVENING"
1082947031,"22Mar2002_13.prn","2","wind10M","N-NNE 15-20 EASING NNE-NE  8-12 OVERNIGHT"
1082947032,"22Mar2002_13.prn","2","wind50M","N-NNE 18-25 EASING NNE-NE 10-15 OVERNIGHT"
1082947033,"22Mar2002_13.prn","2","waveSigHeight","AROUND 3.0 FALLING AROUND 2.0 N-NNE SWELL"
1082947034,"22Mar2002_13.prn","2","waveMaxHeight","AROUND 5.0 FALLING AROUND 3.0 N-NNE SWELL"
1082947035,"22Mar2002_13.prn","2","wavePeriod","6-9"
1082947036,"22Mar2002_13.prn","2","weather","ISOLATED SHOWERS"
